mean,std,rms,max,min,ptp,kurtosis,skewness,zero_crossings,sensor,condition
0.0024718730645024015,0.3057207311793304,0.3057307240518548,0.61028,-2.0619,2.67218,-0.1740340706176675,-0.6809152824063063,182886,acc_under_radial,horizontal_0.5
2.4126023990400428e-05,0.2880513426237312,0.28805134363408064,0.84673,-1.6376,2.48433,-0.5374448133590608,-0.4727015275178903,198964,acc_under_radial,horizontal_1.0
-0.00041088968467119973,0.3013931047114494,0.3013933847945898,0.74629,-1.3618,2.10809,-0.8088749446171035,-0.34147180724001,203364,acc_under_radial,horizontal_1.5
0.013717606830389199,0.39440255069536656,0.39464103275275914,0.66644,-2.0751,2.74154,-0.16905791530548786,-0.7885097530449208,160527,acc_under_radial,horizontal_2.0
0.0003240662284664,0.04480861959546429,0.04480979144083867,0.17333,-0.18846,0.36179,-0.3774385749917788,-0.21816694445646614,150440,acc_under_tangential,normal
0.00212729722854,0.05894217501310896,0.05898055093651228,0.29343,-0.31773,0.61116,0.295869680295231,-0.3973477230911439,111507,acc_under_tangential,horizontal_0.5
0.0002952156316212001,0.061028668208775165,0.06102938223188826,0.58632,-0.52991,1.1162299999999998,0.18860699378627066,-0.14305674705390337,100026,acc_under_tangential,horizontal_1.0
0.00022971993553119995,0.05176343556454516,0.05176394529683377,0.29979,-0.28043,0.58022,-0.030302685784294514,-0.11117761503171877,111061,acc_under_tangential,horizontal_1.5
0.00033434912760679997,0.07634223553204304,0.07634296768772529,0.38476,-0.56056,0.9453199999999999,0.6326353681811403,-0.30293090306278597,91773,acc_under_tangential,horizontal_2.0
0.031087694971746807,0.6681045645860387,0.668827447103778,2.2801,-1.9763,4.2564,-0.3871411640516791,0.16372860758897717,8639,acc_over_axial,normal
0.04062574064698275,2.1243004508907712,2.124688884627077,6.1244,-4.6817,10.8061,-0.848509272070006,0.05719029751724127,2653,acc_over_axial,horizontal_0.5
0.017241158570225613,1.0783677731051677,1.0785055918355926,3.1238,-3.5063,6.6301000000000005,-0.4018375929016571,-0.19304034089248448,3752,acc_over_axial,horizontal_1.0
-0.0327909327829288,0.9042106100357731,0.9048049914617179,3.0594,-2.3847,5.444100000000001,-0.25596926508450224,0.3844556323668596,5564,acc_over_axial,horizontal_1.5
0.07087627181632802,2.1509018586474866,2.1520692952225757,3.4652,-5.6034,9.0686,-1.0061660979486486,-0.5672857176956,431,acc_over_axial,horizontal_2.0
0.0031560174161588002,0.030199951168850804,0.030364411677687265,0.082952,-0.085668,0.16862,-0.7674593115690689,-0.0936015289266805,9816,acc_over_radial,normal
0.004084539383987202,0.18340789898449988,0.1834533751989531,0.32483,-0.91428,1.23911,2.246779757662236,-1.5069123682397054,1480,acc_over_radial,horizontal_0.5
0.004083885388927603,0.17946028648124043,0.17950674790602938,0.47221,-1.0633,1.53551,1.2749902000239466,-0.9123173271736175,2895,acc_over_radial,horizontal_1.0
0.0025296999768008,0.037024130174101604,0.03711045131929073,0.10819,-0.11016,0.21835,-0.5034553498171705,-0.04257397324757438,8360,acc_over_radial,horizontal_1.5
0.0197643901334348,0.3653106229645734,0.36584488839959395,0.63539,-0.97881,1.6141999999999999,-0.8692312231213308,-0.6066058882383332,647,acc_over_radial,horizontal_2.0
0.0049700377475044855,0.1975124564461953,0.19757497748101052,0.65547,-0.79059,1.4460600000000001,-0.25098118725846863,-0.05133443430264627,27055,acc_over_tangential,normal
0.00257166969547592,0.4331169495852541,0.4331245842746151,1.4893,-1.0486,2.5379,-0.5504388477956583,0.31135708787451954,10587,acc_over_tangential,horizontal_0.5
0.0031953073156675183,0.19042929617140686,0.19045610210539052,0.64889,-0.70944,1.35833,-0.3855371510055776,0.019424094238430747,23862,acc_over_tangential,horizontal_1.0
-0.03239577281290096,0.30045376546642977,0.3021952204769319,1.1752,-1.0307,2.2058999999999997,-0.0019223063860267509,0.3506333765062301,15406,acc_over_tangential,horizontal_1.5
0.11608113729436799,1.91833094280671,1.9218398571590807,4.8363,-3.5399,8.376199999999999,-1.1281101420374997,0.23964697118167452,1631,acc_over_tangential,horizontal_2.0
0.008015803909138398,0.11213874086244062,0.11242486519682096,0.5404,-0.23376,0.77416,0.06530858986960464,0.6855498505614761,199435,microphone,normal
0.017536556978860002,0.1448435464676629,0.14590128095394783,0.84333,-0.48362,1.32695,0.8245924825690358,0.9325474157557787,186449,microphone,horizontal_0.5
0.01860877228714,0.1457696386551768,0.14695262488195113,0.85669,-0.3382,1.19489,0.6891337571060467,0.8876564557645951,192022,microphone,horizontal_1.0
0.0081499419043792,0.12113759567068466,0.1214114436036366,0.62673,-0.27777,0.9045000000000001,0.8399071987250686,0.9011855765031477,191183,microphone,horizontal_1.5
0.0158825779090464,0.13305650078846662,0.1340010771714472,0.9115,-0.3098,1.2213,2.013050830567341,1.2552942218925853,158283,microphone,horizontal_2.0
0.002929911539039996,1.585569543545352,1.5855722505771357,5.1078,-1.1259,6.2337,4.3044731280325275,2.500402809655666,145,tachometer,normal
0.002844408700639999,1.5883135950766376,1.5883161420089291,5.1149,-1.1508,6.2657,4.261618911761277,2.4922869792865128,144,tachometer,horizontal_0.5
-0.0003484380359999986,1.5817866371444507,1.581786675521644,5.0885,-1.1669,6.2554,4.344646574442561,2.5085156066999375,138,tachometer,horizontal_1.0
0.001224321881200001,1.5832300135389676,1.5832304869268619,5.109,-1.1178,6.2268,4.331515020039533,2.5059498992154876,144,tachometer,horizontal_1.5
-0.0014372063899600006,1.5797523275279128,1.5797529812891837,5.0883,-1.1491,6.2374,4.3700445912597905,2.5136538097848717,146,tachometer,horizontal_2.0
-0.0026605632277907987,0.9791741607223889,0.9791777752906179,1.5284,-3.1429,4.6713000000000005,-1.0657322300921808,-0.29653448719038283,205848,acc_under_axial,normal
0.010532707131663993,1.1148152751214466,1.1148650302003504,1.766,-4.907,6.673,-0.2039880330562176,-0.7249405219532778,177592,acc_under_axial,horizontal_0.5
0.0055740253898423995,1.0202646246085603,1.0202798508187316,1.5429,-4.2956,5.8385,-0.48414622756556236,-0.570365698561512,191478,acc_under_axial,horizontal_1.0
0.003652137899711602,0.9387393144817691,0.9387464187228307,1.5423,-3.3428,4.8850999999999996,-0.8898098984870413,-0.37354346095932206,202020,acc_under_axial,horizontal_1.5
0.002840269064456799,1.1385569494160652,1.1385604921092138,1.9077,-5.1308,7.0385,-0.3750332612166658,-0.7332712223044843,157395,acc_under_axial,horizontal_2.0
-0.0006316400859227997,0.30736994391002836,0.3073705929142411,0.62431,-1.709,2.33331,-0.7259449053644067,-0.3917024645388695,203768,acc_under_radial,normal
0.0024718730645024015,0.3057207311793304,0.3057307240518548,0.61028,-2.0619,2.67218,-0.1740340706176675,-0.6809152824063063,182886,acc_under_radial,horizontal_0.5
2.4126023990400428e-05,0.2880513426237312,0.28805134363408064,0.84673,-1.6376,2.48433,-0.5374448133590608,-0.4727015275178903,198964,acc_under_radial,horizontal_1.0
-0.00041088968467119973,0.3013931047114494,0.3013933847945898,0.74629,-1.3618,2.10809,-0.8088749446171035,-0.34147180724001,203364,acc_under_radial,horizontal_1.5
0.013717606830389199,0.39440255069536656,0.39464103275275914,0.66644,-2.0751,2.74154,-0.16905791530548786,-0.7885097530449208,160527,acc_under_radial,horizontal_2.0
0.0003240662284664,0.04480861959546429,0.04480979144083867,0.17333,-0.18846,0.36179,-0.3774385749917788,-0.21816694445646614,150440,acc_under_tangential,normal
0.00212729722854,0.05894217501310896,0.05898055093651228,0.29343,-0.31773,0.61116,0.295869680295231,-0.3973477230911439,111507,acc_under_tangential,horizontal_0.5
0.0002952156316212001,0.061028668208775165,0.06102938223188826,0.58632,-0.52991,1.1162299999999998,0.18860699378627066,-0.14305674705390337,100026,acc_under_tangential,horizontal_1.0
0.00022971993553119995,0.05176343556454516,0.05176394529683377,0.29979,-0.28043,0.58022,-0.030302685784294514,-0.11117761503171877,111061,acc_under_tangential,horizontal_1.5
0.00033434912760679997,0.07634223553204304,0.07634296768772529,0.38476,-0.56056,0.9453199999999999,0.6326353681811403,-0.30293090306278597,91773,acc_under_tangential,horizontal_2.0
0.031087694971746807,0.6681045645860387,0.668827447103778,2.2801,-1.9763,4.2564,-0.3871411640516791,0.16372860758897717,8639,acc_over_axial,normal
0.04062574064698275,2.1243004508907712,2.124688884627077,6.1244,-4.6817,10.8061,-0.848509272070006,0.05719029751724127,2653,acc_over_axial,horizontal_0.5
0.017241158570225613,1.0783677731051677,1.0785055918355926,3.1238,-3.5063,6.6301000000000005,-0.4018375929016571,-0.19304034089248448,3752,acc_over_axial,horizontal_1.0
-0.0327909327829288,0.9042106100357731,0.9048049914617179,3.0594,-2.3847,5.444100000000001,-0.25596926508450224,0.3844556323668596,5564,acc_over_axial,horizontal_1.5
0.07087627181632802,2.1509018586474866,2.1520692952225757,3.4652,-5.6034,9.0686,-1.0061660979486486,-0.5672857176956,431,acc_over_axial,horizontal_2.0
0.0031560174161588002,0.030199951168850804,0.030364411677687265,0.082952,-0.085668,0.16862,-0.7674593115690689,-0.0936015289266805,9816,acc_over_radial,normal
0.004084539383987202,0.18340789898449988,0.1834533751989531,0.32483,-0.91428,1.23911,2.246779757662236,-1.5069123682397054,1480,acc_over_radial,horizontal_0.5
0.004083885388927603,0.17946028648124043,0.17950674790602938,0.47221,-1.0633,1.53551,1.2749902000239466,-0.9123173271736175,2895,acc_over_radial,horizontal_1.0
0.0025296999768008,0.037024130174101604,0.03711045131929073,0.10819,-0.11016,0.21835,-0.5034553498171705,-0.04257397324757438,8360,acc_over_radial,horizontal_1.5
0.0197643901334348,0.3653106229645734,0.36584488839959395,0.63539,-0.97881,1.6141999999999999,-0.8692312231213308,-0.6066058882383332,647,acc_over_radial,horizontal_2.0
0.0049700377475044855,0.1975124564461953,0.19757497748101052,0.65547,-0.79059,1.4460600000000001,-0.25098118725846863,-0.05133443430264627,27055,acc_over_tangential,normal
0.00257166969547592,0.4331169495852541,0.4331245842746151,1.4893,-1.0486,2.5379,-0.5504388477956583,0.31135708787451954,10587,acc_over_tangential,horizontal_0.5
0.0031953073156675183,0.19042929617140686,0.19045610210539052,0.64889,-0.70944,1.35833,-0.3855371510055776,0.019424094238430747,23862,acc_over_tangential,horizontal_1.0
-0.03239577281290096,0.30045376546642977,0.3021952204769319,1.1752,-1.0307,2.2058999999999997,-0.0019223063860267509,0.3506333765062301,15406,acc_over_tangential,horizontal_1.5
0.11608113729436799,1.91833094280671,1.9218398571590807,4.8363,-3.5399,8.376199999999999,-1.1281101420374997,0.23964697118167452,1631,acc_over_tangential,horizontal_2.0
0.008015803909138398,0.11213874086244062,0.11242486519682096,0.5404,-0.23376,0.77416,0.06530858986960464,0.6855498505614761,199435,microphone,normal
0.017536556978860002,0.1448435464676629,0.14590128095394783,0.84333,-0.48362,1.32695,0.8245924825690358,0.9325474157557787,186449,microphone,horizontal_0.5
0.01860877228714,0.1457696386551768,0.14695262488195113,0.85669,-0.3382,1.19489,0.6891337571060467,0.8876564557645951,192022,microphone,horizontal_1.0
0.0081499419043792,0.12113759567068466,0.1214114436036366,0.62673,-0.27777,0.9045000000000001,0.8399071987250686,0.9011855765031477,191183,microphone,horizontal_1.5
0.0158825779090464,0.13305650078846662,0.1340010771714472,0.9115,-0.3098,1.2213,2.013050830567341,1.2552942218925853,158283,microphone,horizontal_2.0
